"","V1","V2","V3","V4","V5","V6","V7","V8"
"54",-0.0652327512110654,0.0146201434191407,0.0606806076970918,-0.023806885576548,-0.0245649477325663,0.0209897430415617,-0.00311606678596703,-0.00219602923640192
"55",-0.0482371721985179,0.0389119001789254,0.00529461364861502,-0.0319405928079105,-0.039394611831909,-0.119659662967098,0.00954115835867415,0.0207618946240748
"56",-0.0568575259346417,-0.000960588022646684,0.0272774901268011,-0.0195453146400365,-0.00415511389556269,-0.00408873252150337,0.00921692362777445,0.0393361500829337
"57",-0.0577867024994018,-0.00108001984874959,0.0309213179179395,-0.0134462168286767,-0.00294712080492437,-0.00499071168577185,0.0152801883822116,0.0394283705306368
"58",-0.0622084708645882,-0.00198718131592669,0.0310187949143014,-0.024732970978671,0.00193452789996802,0.0170238039388541,0.00790144727204878,0.0832493952239224
"59",-0.0617191475998575,-0.000837326679785703,0.0306669865771044,-0.0268471639626543,0.00348835737836607,0.0203345923216263,0.00360286685607899,0.0924362226131357
"60",-0.06495007651461,-0.000522980790563349,0.0364865601016754,-0.0163270692614833,-0.00542891392010385,0.0232832895071507,-0.00207800386179265,0.0512808036525164
"61",-0.0649796977313247,-0.000438967246610455,0.0334007344227186,-0.0189134037979528,-0.00579789575288511,0.0244079444779664,-0.00578285249178097,0.0538691042468505
"62",-0.0666043948590739,-0.009759063869289,0.0302262511278289,-0.00232222959417846,-0.00213048156662153,0.011303815434571,0.0026203981662301,0.022990471108228
"63",-0.0669297627718599,-0.00634596157131706,0.0277651939115917,-0.00145380165435219,-0.0015097453617482,0.00574117386077072,0.0038700631723461,0.0141149767488399
"64",-0.064806259736268,-0.00549777063590201,0.0332600495554342,-0.00960675548839043,-0.0145771038278403,0.0121104739327891,0.018155077520864,0.03312375173501
"65",-0.0653711626432991,-0.00378680448373288,0.0326125322392041,-0.00346460792795902,-0.0114416666154723,0.00853888613783882,0.01563225087106,0.0302221991978545
"66",-0.0651331330779223,0.0286355787260166,0.0385419282558898,-0.0196594730686004,-0.0109595349064769,-0.0102358142321195,-0.0147220141705928,0.0103938689594212
"67",-0.0647235364070563,0.0280768702239873,0.0416858559192987,-0.0190741861853604,-0.0119742480418953,-0.0132325606880774,-0.0152419066936116,0.0135014885747819
"68",-0.0679410534974381,0.0119607501993698,0.0305333964000956,-0.0200696152687216,-0.00714094456012061,-0.002255570454471,-0.00464995261935354,0.0198774651121663
"69",-0.0681723840101199,0.013527602963695,0.0277402077802765,-0.0161013448540798,-0.00540571867646615,-0.00498283734036204,-0.0013957454225539,0.00908954171495075
"70",-0.0637527051822687,0.0270575994978991,0.0644105928891737,-0.0367734564735558,-0.02072584357321,0.00639858498160588,-0.0123688217674567,0.0304195763948166
"71",-0.0645264955431122,0.0257669318560662,0.0595446484925498,-0.034456745612355,-0.0177161801918989,0.00576309603873853,-0.00984566465801049,0.0183709891864425
"72",-0.059520341804159,0.0560645823688449,0.0649576348169046,-0.0427894682002974,-0.0271410602404311,-0.0117126870587813,0.000423233182480608,-0.0212025311899846
"73",-0.0591514408707995,0.0561856109631401,0.0667428316267318,-0.0453137057311344,-0.0265653713098739,-0.0143508455919353,-0.00349666710493784,-0.0117062369267382
"74",-0.0649679026054802,0.0355753608225282,0.0524461244267587,-0.0235447077789602,-0.0144463195829182,-0.0177730495581049,-0.00939121276125475,-0.0111542640522942
"75",-0.0646995823928325,0.0377570261017878,0.051683997754166,-0.02592806995257,-0.0132294418586438,-0.0182587158993535,-0.00928766202721226,-0.0116871861029995
"76",-0.0591670321420314,0.0479531267949856,0.0700877620152462,-0.0363339961829946,-0.0176383887259742,-0.0181813587785657,-0.0160554137589058,0.00329947629355069
"77",-0.0603867488438623,0.0451739036334172,0.067789013968553,-0.0357909620959364,-0.0171786487039304,-0.0163554780463548,-0.0133931685152266,-0.00015321908917768
"78",-0.0612022530491215,0.0344024240201856,0.072378005894413,-0.0340688018675707,-0.0182654911042748,0.0325952605545738,-0.0260814284190037,0.0123612899063001
"79",-0.0612704698271368,0.0360909769911996,0.069144070242826,-0.0340790098560751,-0.016060902893745,0.0281247671159201,-0.0311019844520807,0.0111368809454217
"80",-0.0608022579152676,0.0330707045348216,0.0772158821988878,-0.0430498116688502,-0.0250153881697756,0.0378283819885784,-0.0122437263159571,0.0139738347085444
"81",-0.0619415588791825,0.032909706436511,0.0672599426194087,-0.0437785005400512,-0.0192473468839868,0.035805281633502,-0.0157442684792257,0.0111976639283736
"82",-0.0630176398974798,0.0418770362034632,0.0547073845752274,-0.0214033359038465,-0.00765378709655431,-0.0018433040868911,0.00566441355364594,0.0136836523487306
"83",-0.0626963038088929,0.0417191706603689,0.0541043565311181,-0.0237485263648395,-0.00698720162748004,-0.00439700314919092,-0.00294821286439129,0.0211458921673993
"84",-0.061537866645985,0.0416795183915498,0.0570792936540025,-0.0454680957360798,-0.0257918092260171,-0.00303498400453957,0.029653044857151,-0.00744475717327023
"85",-0.0618857088471574,0.041158977957063,0.0559373960675942,-0.0490186318172048,-0.0243685395063234,-0.00237758992058859,0.0264032624160523,-0.00409360286964315
"86",-0.0583970277829245,0.0241959290852392,0.0606490158754676,-0.0454740702639811,-0.0255702800449386,0.03958077948195,0.0438906304942939,0.0675929647897421
"87",-0.0594034984811567,0.0216879707887244,0.0569664705443445,-0.0437537452858808,-0.0196280362485169,0.0363437044664895,0.0338681518919841,0.0572740054837714
"88",-0.0617271724811554,0.0174706049575791,0.0537834844440484,-0.0371227979827965,-0.0179228535488652,0.0233033319576092,0.00974588808819705,0.0287161171336321
"89",-0.0622127215174636,0.0198400346555949,0.049557790729638,-0.0394703179662189,-0.0168563678507524,0.0232387139121062,0.00768050204487477,0.0361916699288761
"90",-0.0636134393691211,0.0346140495402901,0.0668731059500944,-0.0303934511846656,-0.0208967517892422,0.00515337561967508,-0.013496395997035,-0.00567189481756804
"91",-0.0643432916687609,0.0348690241820779,0.0599526151597373,-0.0300418241191371,-0.0165945896177113,0.00222692824999923,-0.0135100003239806,-0.0050555892774548
"92",-0.0556501942772764,0.0653861078713902,0.0330136382406622,-0.0274397164295144,-0.0104650681924345,-0.0878099296472315,-0.0112116140609141,-0.000307790540559295
"93",-0.054711532819002,0.0681251752395149,0.0302370978484633,-0.0319311640579459,-0.0125735531227129,-0.101540518147774,-0.0196520037034461,0.00777864908219306
"94",-0.0612882028816178,0.0309728176308668,0.0474750557386593,-0.0287783856038083,0.000584227095147301,0.0211809890304397,0.0301964657609249,0.0265377474196876
"95",-0.0608798349647262,0.0330874220297598,0.0472848204816161,-0.0323902545124029,0.00204830384484706,0.0147768979732183,0.0203179927067087,0.0372009362831716
"96",-0.0536813305649484,0.0411081600997367,0.0458847945188828,-0.0368596088075917,-0.0218292668462193,-0.0187270465213445,-0.017694513250211,0.0300515570278259
"97",-0.0351009125728641,-0.0246886089043075,-0.0253484238937434,-0.0187623372211403,-0.0160686647603148,-0.0313351955584849,-0.0668219226708316,-0.174827732178162
"98",-0.0234102843037928,-0.00932502036070772,-0.026963761924463,-0.0463065340672092,0.0186660733740821,-0.0392525376838187,-0.107606083829922,-0.154973309314873
"99",-0.0255092137892348,-0.0933886735373423,-0.0222428689656163,-0.0478880371489202,-0.0280261581380172,0.05418851076104,-0.071476381294075,0.0310148188195148
"100",-0.00444489831511224,-0.0984745902662132,0.0547843040521543,0.0137007538827592,0.0251121033135792,0.177813811424009,-0.0534258287438226,-0.016219513510021
"101",-0.0215407560548743,-0.0120860827080735,-0.0273370239655276,-0.036745071514071,0.00906204397926261,-0.049031115986609,-0.0873882533940823,-0.151457945040619
"102",-0.0203222281917886,-0.0186178941503436,-0.0281254716129378,-0.0452372868320734,0.00897565382757553,-0.0460333774057599,-0.084524280680394,-0.143194283981375
"103",-0.0209912056572034,-0.0484701224810642,-0.0122972183452666,-0.0349457644018396,-0.0180926701759133,0.053335882109569,-0.0575648543265589,0.00892300532907908
"104",-0.032335886391691,-0.0558336448635386,0.00143576188107832,0.0288041899366407,-0.00635569632816455,0.0306577506013891,-0.0467805003062482,-0.166661889191123
"105",-0.0331890942618608,-0.0524358317823645,-0.00250756129188151,0.0298692049393524,-0.00821810924685834,0.0244096705580792,-0.0371296607952884,-0.175726028639687
"106",-0.0204601467937944,-0.0602435680649107,-0.0345995115107055,-0.105624976429489,-0.0564399822227103,0.0420115077475109,0.0614322170697823,0.0755956423061823
"107",-0.0319836087876868,-0.0466922677749517,-0.0446149087854804,-0.0987440044070153,-0.0319336047032927,-0.00464296158215902,-0.0202245136864821,0.0200798864263067
"108",-0.0302538789584869,-0.0419981130821533,-0.0336196799192233,-0.123334996123681,-0.0530632239568459,-0.0259600650421142,0.00138600895428668,-0.0242241571260837
"109",-0.0191484455071911,-0.0345124816300758,-0.033597538396705,-0.116515828654311,-0.0669953781891878,-0.0173667691883935,0.0375067414434891,-0.0379643074682941
"110",-0.0177352095363891,-0.0405804405901911,-0.0319895568382127,-0.180802536909628,-0.0904208491952899,0.0255456730914535,0.00337495708303057,0.0793098006982303
"111",-0.0178483634423203,-0.0532083853762049,-0.0306818931020864,-0.175776688948802,-0.0885462542345096,0.0409366633587459,-0.00552681545509532,0.0718472072619589
"112",-0.0314127868596688,-0.0741051542256698,-0.0546009328908362,-0.134775094792842,-0.051512519868517,0.0331163087542071,-0.0140756470584791,0.0620537640660674
"113",-0.0294515503578024,-0.0754593780608283,-0.056125027968898,-0.134880729123119,-0.0582286749038073,0.0337039005613302,0.00222565354877536,0.0305078920862133
"114",-0.0244026231759591,-0.0640884734680776,-0.0447458947486824,-0.131289013751786,-0.0795927807585824,0.0341181033117919,0.0095746187979687,-0.0275119679863692
"115",-0.0230236146189825,-0.0588156421155558,-0.0378661967762025,-0.0923888766299626,-0.0936265736661527,0.0435634196685076,0.0138013141858321,-0.136139876877622
"116",-0.0325445999187532,-0.0350239366374036,-0.00114540958564043,-0.0940526246653929,-0.0928662915942988,0.0096641419072865,-0.00728901872495191,-0.179693439877418
"117",-0.0229984528154787,-0.036078050909271,6.42932578383203e-05,-0.0808758585675008,-0.0970405077400962,0.028523724057426,0.000599587732477967,-0.172700630655727
"118",-0.00966007447112784,-0.0565436561687499,-0.0260220080321408,-0.121745443282636,-0.0910689574501985,-0.0127082944834013,0.0599364013600191,0.0375039460397072
"119",-0.0209368808530459,0.000530382399904801,-0.027218464911783,-0.162175393962755,-0.071010770202667,-0.0711279026728873,-0.0372538795309256,0.0615657386908862
"120",-0.021757606114206,-0.00568229955940105,-0.0322744710979884,-0.152584703591443,-0.066354211692736,-0.0674245964337434,-0.0377553305876613,0.0567010763152753
"121",-0.00157234202847384,-0.0622236386476221,-0.0285915171894074,-0.0975110759212122,-0.0353610649947625,0.109694737870759,0.0146843021002394,0.085326504235126
"122",-0.00262324258786409,-0.0747783612539842,-0.0174826766056242,-0.0678588976180777,-0.02803149954591,0.156053505092058,0.000848718052313624,0.0387019749582252
"123",-0.0620903088921186,0.00224589021196284,0.044355421009434,0.00613520893444795,0.0247149851516732,0.0542375372859959,0.00690461193700077,0.0103916050008586
"124",-0.0609699667567385,-0.000260487898246162,0.0498973802042531,0.016919023007874,0.0114959588013339,0.0583839797790356,0.0183577314329528,-0.00524440278375657
"125",-0.064389223081076,0.0285453139953137,0.0429785586203691,0.0246062825626088,-0.00178979795814128,-0.00253657271915276,-0.0261673706059827,-0.034627954529799
"126",-0.0640759296281831,0.0246388356533388,0.0464221939856759,0.0286415741986762,-0.00240831726292029,0.00612847609556874,-0.0233944099858191,-0.0383292462859783
"127",-0.0577412540298661,0.0223244771588694,0.0258906393814221,0.00148655789800309,-0.00212046534455256,0.00243328674284989,0.0402679065325444,-0.0466743974865861
"128",-0.0571959407696862,0.0186586986874285,0.0250871723953553,-0.00239385282001146,-0.000702774318144982,0.00458000155275398,0.0552446742892314,-0.0460041031583835
"129",-0.0416127720654624,0.00581250388950915,0.0210696782975069,0.010621395402317,-0.00235371077083709,0.0467661000342805,0.0698425633486564,-0.0682578599061842
"130",-0.062790593491799,5.72261486650282e-05,0.040037361623367,0.0477509473714588,0.00361108180065654,0.0629322221986134,-0.00529685679732095,-0.0191595674960445
"131",-0.0645006272621929,0.00976234480886238,0.0325711505019002,0.0078396870823997,0.00408400415559931,-0.000971040125754286,0.0106005258068048,0.034372106522707
"132",-0.0651500029516959,0.0270026014237785,0.0408743780850264,0.0152829391920546,-0.0113551070307292,0.0125425302110424,-0.0131937033083702,-0.0373966103586406
"133",-0.0652494611254844,0.0245405768674745,0.0447509284635014,0.0126468871871712,-0.00151659595556279,0.0126281573729181,-0.0115215972628274,-0.0135480127726533
"134",-0.0654114722167262,0.0221445512279503,0.0481878607832659,0.0206847340924502,-0.00228997234328195,0.0181216014989802,-0.00270184626453719,-0.022037663308256
"135",-0.0660328401771904,0.024667097602308,0.0430055459129488,0.0107610281759021,0.00396681362121208,0.0204036186938612,-0.00349610003344173,0.0033894277720507
"136",-0.0659830197585865,0.0251317274063064,0.050496746080541,0.0126972955095422,0.000131116891433234,0.0222248131025254,0.00747881193383367,0.00334990164627067
"137",-0.0574711084892157,-0.00641172911755735,0.0235205835055348,0.0198825614469006,0.0192390584458026,0.0279329662865764,0.000456765218298752,-0.0116131824074391
"138",-0.0655204267079941,0.024481183024448,0.0317163320493466,0.0124107277235232,0.00421746891733596,-0.0149411448629791,-0.0126796234727885,-0.0101028574826422
"139",-0.0653406042441324,0.0213171203464322,0.0372970817683115,0.0191982082802803,0.00448077509706649,-0.00536886701689877,-0.00264759725502108,-0.0149357190217926
"140",-0.0647354602622757,0.0280504709162077,0.0541076136903256,0.00448154405079068,0.00453982515548511,0.0236958277613528,-0.00856710212567459,0.00463405657949113
"141",-0.0629536985673022,0.00112520953140201,0.0562371205966184,0.034407696166718,0.0221452212783791,0.0806785279854151,-0.0138585810137449,-0.0343002252396042
"142",-0.0625383297886305,0.000925437655667604,0.0553286029761796,0.0433282084959371,0.0198668273193522,0.0769726689693871,-0.0118616277500864,-0.0484935145859997
"143",-0.0595472247400486,0.0292499077932731,0.0393517072103962,0.0141408432868143,0.00688183249767972,0.0325830631380756,0.0228151075942974,-0.0333918547857733
"144",-0.0614350242714383,0.0241717611042353,0.0393429729623976,0.0169161476673463,-0.00439300752627963,0.0256775391198628,0.0238135400862678,-0.0463328386110788
"145",-0.0612941650889019,-0.0316169031686735,-0.0540015410739855,0.0319403077996101,-0.0062016485415878,-0.0484814656382676,0.0047817282205533,-0.0187735494751132
"146",-0.062294732215757,-0.036124586323034,-0.0523800387093863,0.0235477400096937,-1.58926151895118e-06,-0.0445245956592399,-0.0083359858304556,-0.0128016426253571
"147",-0.0578859095966528,-0.0751679787263446,-0.0496684935311298,0.0228829714822239,0.0106386231453355,0.0233186259870661,0.0153054167368965,0.0280431364820216
"148",-0.0635647014325394,-0.04237492495412,-0.0489793573645171,0.0203554439592489,0.0121388852095567,-0.0318318709882609,-0.0208193917253524,0.0437876700907944
"149",-0.063487049273188,-0.0419828901267491,-0.047820398573158,0.0231314396655342,0.0139723691580001,-0.031849771420641,-0.0208582912646994,0.0405820397288568
"150",-0.0508697191921197,-0.0495296063962407,-0.014741648317027,0.0250210117837771,0.0121222547430081,-0.00985803656710245,-0.0257263022646065,-0.0057079644171783
"151",-0.0642734301226345,-0.0407758260509433,-0.0373862235394919,0.0302394698698592,0.00918012400919492,-0.0153770073736725,-0.0144550794308258,-0.023597961178165
"152",-0.0647507078944829,-0.040869862774659,-0.0367597057769166,0.0273974514070896,0.00936863599072772,-0.0127278002990975,-0.016652150950653,-0.0195827326327598
"153",-0.0574030590015824,-0.0406767703112582,-0.0449216548066843,0.0394330612335206,0.00986283136712664,-0.022515180399248,-0.018467783892417,-0.0832249418741725
"154",-0.0615194591010329,-0.0530632961350746,-0.0531389007341299,0.03556400333536,0.0167697629009245,-0.0184411921023439,-0.000880427865178454,0.0317876210359431
"155",-0.0603109558999767,-0.0621371831239755,-0.0588613761317051,0.0403422021007245,0.00720691759129083,-0.0188401863190508,0.0100195272662918,-0.0185141479948975
"156",-0.0606132384037753,-0.0627508220811435,-0.0578803007323545,0.0354352766547244,0.00952377977001762,-0.0210273001034586,0.001456434027055,-0.0145329514031873
"157",-0.0603086281525944,-0.0614356419912822,-0.057257111134566,0.0396260704443299,0.000860973466489649,-0.0242813323750316,0.0093180125921861,-0.0372885570240625
"158",-0.0608525545733996,-0.0608404257667708,-0.0538157846783202,0.0331409896357095,0.00400867460570275,-0.0247762814972473,0.00580352659072517,-0.0310319871808778
"159",-0.0475088373055165,-0.0467592745390481,-0.00504394327589894,0.0592976200748645,-0.00603521582221851,0.0212079392577725,0.0450160015694371,0.0067851494451373
"160",-0.0623453707895568,-0.0237515827021285,-0.0157288277646483,0.0305090198233515,0.00513308491646902,-0.0120032074127606,-0.0161644856291231,-0.0591457218709598
"161",-0.0600553440291893,-0.0635640821825631,-0.059671495792332,0.0246057143898627,0.0028475126447607,-0.0101870719088156,0.0113840344129285,0.0193559599802563
"162",-0.0621906039887918,-0.0599984618200489,-0.0427790273178669,0.0145601071138186,0.00661915092651285,0.00914448385192519,-0.00369391556420686,0.0317687197299612
"163",-0.0621788111961475,-0.0598722019891218,-0.0440788024199057,0.0121684463703475,0.00980001313182594,0.00858972639239775,-0.00824448170854708,0.0392080571129536
"164",-0.0604167810033611,-0.0569038890243479,-0.0373389609907855,0.0273123515347755,-0.0047523493836626,-0.0369753486214881,0.00377244277275272,-0.00288853222839176
"165",-0.0615537899303083,-0.05451488791438,-0.0355470732078945,0.0296900854839991,0.00332123661077116,-0.0320472117431115,0.00262865146859038,0.0108993687157617
"166",-0.0348356894071951,-0.0161177490368034,0.00966279243921468,0.0103008310416902,0.0234011700451896,0.0433604935870168,0.00460112225143841,0.00437431651643876
"167",-0.0325859047367943,-0.0199396583306694,0.00809158932512476,0.0186913951892073,0.00510770448695464,0.0489422043425861,-0.00692702602818963,0.0104113189172038
"168",-0.0472153943476033,-0.00366225572594158,-0.00729364425760354,0.0175360545428401,-0.0265269895460322,-0.0648499217545516,-0.0121229293483616,-0.00395988320265214
"169",-0.0460806411956456,-0.00307848787853997,-0.00622414887047784,0.0197386694185752,-0.0269792269313357,-0.0748702809853697,-0.0106198665354393,-0.00968085301941777
"170",-0.031919997030002,-0.00654858698349113,0.00843686552686546,0.03976204411535,0.00500953378594941,0.0294190280066251,0.0310547569430444,-0.0807087354086014
"171",-0.0331683674373945,-0.00978333765221308,0.0131232730853966,0.038678417270591,0.01286751127308,0.0456291525286185,0.0320282661935687,-0.0830145439332507
"172",-0.0514781338788379,-0.0176656196616086,0.0156672386494398,0.0646945496229797,0.0034066253669843,0.0621550521089358,-0.0137086994156557,-0.0384923660032559
"173",-0.056110788191245,0.0136945452894041,-0.0128941104671388,0.0280368809342178,-0.0198455079251176,-0.0547167505242428,-0.0256635099783145,0.0161735182435562
"174",-0.0566363412398344,0.00312717045880255,-0.00828288090745737,0.0184041554607627,0.00269595259819384,-0.0442996447593973,0.0213173928388028,0.0134267277547018
"175",-0.0298611065142327,-0.0153595542871737,0.0260270292060677,0.0420005401883433,-0.00253167327909592,0.030495404057625,0.0452179341565018,0.0518617575189585
"176",-0.0560894655788812,-0.0142340605924838,0.0136275281861118,0.0383802892866411,0.0209981068481355,0.0094063948665246,-0.0219335810653277,-0.0365548613347383
"177",-0.0459739953278712,0.014385609912702,-0.0252587080286739,0.0115008730429454,-0.000163262852226278,-0.100132089667475,0.0112722471880881,-0.00837511563452899
"178",-0.0459432420708742,0.005484172553235,-0.0219897309675142,0.0100037237144021,0.000724989814978891,-0.0922290228773942,0.0151570667076909,0.0158750091260704
